author,comment,likes,published_at
@HarrysAyub-k8y,"DPR harus diisi orang orang yang peduli pada Rakyat, cerdas memilih .",0,2025-12-06T21:18:59Z
@HarrysAyub-k8y,Sebaiknya Stop pembalakan hutan di seluruh Indonesia .,0,2025-12-06T21:18:00Z
@HarrysAyub-k8y,"Masya Allah,semoga semakin banyak anak anak muda Indonesia seperti ini.",0,2025-12-06T21:16:22Z
@AbangPutra-q9j,Kerenn lu bang😊,0,2025-12-06T20:56:28Z
@ariefmusic9664,Setelah di lihat dari Google Earth. bener bener daerah itu di kelilingi kebun sawit yang AMAT SANGAT LUASSSSS.,0,2025-12-06T20:51:06Z
@hanifadyanurhapsari9223,Beliau manggulnya ga hanya satu karung beras.....tapi manggul berton2 bantuan yg tidak perlu pencitraan tapi sudah otomatis disorot jutaan pasang mata🎉🎉🎉 terimakasih bang Ferry,0,2025-12-06T20:47:23Z
@jim_myfzl,APA ITU PEMERINTAH???,0,2025-12-06T20:46:09Z
@pecanduhoream8460,"SEMUA ORANG BERHAK BERPOLITIK, ASALKAN POLITIK NYA ITU WARAS DAN HARUS DIWARISKAN #KARPET MERAH",0,2025-12-06T20:35:04Z
@wiwinarman3830,"Indonesia need generation like you and the crew, semoga kalian bisa ambil alih bangku bangku politik yg saat ini sangat krisis dengan naluri kemanusiaan. Masa depan Indonesia membutuhkan generasi seperti kalian ❤❤❤❤❤❤❤",0,2025-12-06T20:32:15Z
@hilsahil3446,"banggg feryyy, aceh pidie jaya dan sekitarnya  kembali terenda banjir , sudah 1 meter lebih debitt air tingginya, tolongggg bangg, urgentt ini mohon dibaca.",1,2025-12-06T20:30:50Z
@giokliepoh4797,"Terima Kasih
Patriot 2 Muda Kita yg berhati 👃💐💞❣️",0,2025-12-06T20:29:09Z
@NetizenID62,"Semua pejabat pemerintah itu pada pintar asalnya, Tapi mendadak TOLOL setelah menjadi pejabat pemerintah.",0,2025-12-06T20:26:57Z
@Patron_cuk,semangat terus sodara ku😢❤,0,2025-12-06T20:26:30Z
@irrzkiwn,Bang luu keren bangett 🥹🥹,0,2025-12-06T20:26:13Z
@rhisbawole1218,"Masya ALLAH..,,😢 Saya bersaksi kalian Orang BAIK....",0,2025-12-06T20:22:47Z
@pantekberbulu6543,Hormat setinggi tinggi nya untuk fery malaka irwandi💛💚,0,2025-12-06T20:22:46Z
@nuruddin6308,"Melihat tayangan di lokasi, saya yakin masih banyak bantuan yang diperlukan oleh masyarakat disana dan bang Ferry dan tim lebih memahami jenis bantuan yang tepat untuk disalurkan  saat ini. Saya yakin masyarakat Indonesia ingin turut membantu. Bagaimana kalo dibuka lagi penggalangan dana ?",0,2025-12-06T20:21:32Z
@Dikte-co,"Fer, iri gw sama lo",0,2025-12-06T20:20:42Z
@ahhmadrizki3539,"tau kan kenapa ada beberapa ORANG di PAPUA yang MEMINTA KEADILAN DI TANAHnya, jauh sebelum itu ada Pahlawan bagi daerahnya Alm Daniel Maukar (AURI) yang membombardir soekarno di istana presiden demi meminta keadilan di tanah kelahirannya. 

RESET INDONESIA",0,2025-12-06T20:20:02Z
@leonheaart,8:53 ya ini jg truk yg bawa olahan sawit dari kaki bukit dan gunung. 😂,0,2025-12-06T20:19:54Z
@jalalulmahally8118,andovi🔥,0,2025-12-06T20:19:14Z
@jinxslayer,Semangat terus bang Ferry ✊,0,2025-12-06T20:14:28Z
@ianchannel6120,"INI WAWACARA DNG SI CECUNGUK ZULKIFLI HASAN SAAT MENAJABAT MENTRI KEHUTANAN PENGAMAT LINGKUNGAN HIDUP LUAR NEGERI SAJA MUAK SAAT WAWANCARA SI CECUNGUK ZILKIFLI LIHAT NI BUKTINYA DIA ASH MENGAJUI PEMBUKAAN LAHAN DI ERA ZAMAN DIA JADI MENHUT

https://youtu.be/19Ux3-ZdedI?si=Hdtz4jkFUN2kbAbF

PECAT SEGERA SI CECUNGUK BEDEBAH BINATANG RAJAJULI, HANIF FAISAL, BAHLIL, LUHUT DAN ZULKIFLI HASAN MANTAN MENTRI KEHUTANAN TERDAHULU UANG SUDAH MENGIZINKAM PEMBUKAAN LAHAN JUGA LIHAT VIDEONYA ADA DAN BUPATI ANJING PENGECUT YANG LARI UMROH DI TENGAH DERITA MUSIBAH RAKYATNYA!!! RAKYAT MUAK DAN SAKIT HATI DENGAN MENTRI  DAN PENASEHAT KSP ITU TOLONG PRABOWO LEBIH TEGAS JANGAN HANYA PIDATO BERAPI2 DOANG SETIAP PIDATOMU TAPI GAK BECUS  GAK TEGAS DNG MENTRIMU TUNJUKAN RARING MU WAHAI PRABOWO SEGERA PECAT PARA MENTRI YANG GAGAL DALAM BEKERJA BUKTIKAN SEGWRA RAKYAT MUAK DNG PARA MENTRIMU YANG BODOH DALAM BEKERJA DAN TOLOL DALAM BERKUMUNIKASI PUBLIK SI RAJAJULI YANG MEMBIARKAN PARA PEMBAKALAN LIAR DAN MEMBERI IZIN PROYEK PEMBUKANAN LAHAN, SI LUHUT YANG HANYA BERBACOT INVESTASI MENGIZINKAN PERBUATAN BANDARA IMIP, SIBAHLIL YANG MEMEBRI IZIN PERUSAKAN LAHAN DEMI ALASAN TAMBANG,  SI HANIF FAISAL YANG MEMBERIKAN IZIN AMDAL, SI ZULKIFLI MALAH PENCITRAAN DI TENGAH BENCANA YANG MEMANGGUL2 BERAS, ,PARA BAJINGAN CECUNGUK BEDEBAH YANG GAK BECUS KERJA MENYENGSARAKAN TAKYAT DAN MENJUAL KEDAULATAN NEGRI INI PECAT SEGERA WAHAI PRABOWO PARA MENTRIMU YANG GOBLOK DAN TOLOL, YANG MENARI2 MENCARI MUAK DI TENGAH BENCANA YANG BERBACOT SAMPAH DI MEDIA, RAKYAT MUAK JANGAN TUNDA KEMARAHAN RAKYAT JANGAN SAMPAI PENEPALANA TERJADI DI NEGERI INI RAKYAT DIAM2 TETAP MENILAI DAN MEMBERI KRITIK TERHADAP PEMERNTAH KRNA RAKYAT TDK PUNYA KEPENTINGAN DAN LEBIH JERNIH MELIHAT MENILAI PEJABAT YANG BOBROK DAN TOLOL KAMI MUAK DNG 3 CECUNGUK ITU SEGARA PECAT SI RAJAJULI, LUHUT DAN BAHLIL BIN BAHLUL SEGERA PRABOWO TEGAKAN KEADILAN BUAT PARA PEMBANTUMU ITU!!!! PECAT SEGARA RAJAJULI, BAHLIL, HANIF FAISAL, LUHUT, DAN ZULKIFLI HASAN,BUPATI TOLOL PENGECUT YANG LARI MENINGGALKAN RAKYATNYA YANG SEDANG KENA MUSIBAH!!!!!MUAK RAKYAT MELUHAT CECUNGUK BEDEBAH ITU😡😡👎👎👎",1,2025-12-06T20:06:00Z
@shikai_id.999,bang ferry sehat sehat terusss yaaa jaga kesehatan saya terharu setiap melihat dokuvlog kali ini,0,2025-12-06T20:04:10Z
@suhartok.hardjo8581,Terima kasih pak anda orang  baik🎉,0,2025-12-06T19:58:12Z
@mursanisarman5603,"Influencer Nusantara spesies ternak peliharaan Mulyono mana aksi nyata nya..?!!!??. 

Salut untuk bang Ferry dan tim relawan tetap semangat jaga kesehatan masih banyak lokasi dan warga korban bencana yang sangat membutuhkan bantuan langsung di lokasi. Terima kasih orang orang baik ❤💪💪🇮🇩🇮🇩",0,2025-12-06T19:55:04Z
@tonnas9244,Udah bisa lu sebut sunami Tamiang ini. Mana ada banjir yang bisa naikin truk kalau bukan sunami,0,2025-12-06T19:54:14Z
@Story_ndeso,"Gk terasa netes air mata ku.. 
Sehat² semua ya rakyat Indonesia.. 
Nanti kita saling cari ya di syurga 😭😭",0,2025-12-06T19:53:55Z
@ianchannel6120,"PECAT SEGERA SI CECUNGUK BEDEBAH BINATANG RAJAJULI, HANIF FAISAL, BAHLIL, LUHUT DAN ZULKIFLI HASAN DAN BUPATI ANJING PENGECUT YANG LARI UMROH DI TENGAH DERITA MUSIBAH RAKYATNYA!!! RAKYAT MUAK DAN SAKIT HATI DENGAN MENTRI  DAN PENASEHAT KSP ITU TOLONG PRABOWO LEBIH TEGAS JANGAN HANYA PIDATO BERAPI2 DOANG SETIAP PIDATOMU TAPI GAK BECUS  GAK TEGAS DNG MENTRIMU TUNJUKAN RARING MU WAHAI PRABOWO SEGERA PECAT PARA MENTRI YANG GAGAL DALAM BEKERJA BUKTIKAN SEGWRA RAKYAT MUAK DNG PARA MENTRIMU YANG BODOH DALAM BEKERJA DAN TOLOL DALAM BERKUMUNIKASI PUBLIK SI RAJAJULI YANG MEMBIARKAN PARA PEMBAKALAN LIAR DAN MEMBERI IZIN PROYEK PEMBUKANAN LAHAN, SI LUHUT YANG HANYA BERBACOT INVESTASI MENGIZINKAN PERBUATAN BANDARA IMIP, SIBAHLIL YANG MEMEBRI IZIN PERUSAKAN LAHAN DEMI ALASAN TAMBANG,  SI HANIF FAISAL YANG MEMBERIKAN IZIN AMDAL, SI ZULKIFLI MALAH PENCITRAAN DI TENGAH BENCANA YANG MEMANGGUL2 BERAS, ,PARA BAJINGAN CECUNGUK BEDEBAH YANG GAK BECUS KERJA MENYENGSARAKAN TAKYAT DAN MENJUAL KEDAULATAN NEGRI INI PECAT SEGERA WAHAI PRABOWO PARA MENTRIMU YANG GOBLOK DAN TOLOL, YANG MENARI2 MENCARI MUAK DI TENGAH BENCANA YANG BERBACOT SAMPAH DI MEDIA, RAKYAT MUAK JANGAN TUNDA KEMARAHAN RAKYAT JANGAN SAMPAI PENEPALANA TERJADI DI NEGERI INI RAKYAT DIAM2 TETAP MENILAI DAN MEMBERI KRITIK TERHADAP PEMERNTAH KRNA RAKYAT TDK PUNYA KEPENTINGAN DAN LEBIH JERNIH MELIHAT MENILAI PEJABAT YANG BOBROK DAN TOLOL KAMI MUAK DNG 3 CECUNGUK ITU SEGARA PECAT SI RAJAJULI, LUHUT DAN BAHLIL BIN BAHLUL SEGERA PRABOWO TEGAKAN KEADILAN BUAT PARA PEMBANTUMU ITU!!!! PECAT SEGARA RAJAJULI, BAHLIL, HANIF FAISAL, LUHUT, DAN ZULKIFLI HASAN,BUPATI TOLOL PENGECUT YANG LARI MENINGGALKAN RAKYATNYA YANG SEDANG KENA MUSIBAH!!!!!MUAK RAKYAT MELUHAT CECUNGUK BEDEBAH ITU😡😡👎👎👎",1,2025-12-06T19:53:07Z
@pendonggengHandal,lekas sembuh lah negeri ini🇲🇨🇲🇨,0,2025-12-06T19:53:01Z
@thesapiens-d1f,HIDUP JOKOWIIII!!!!!,0,2025-12-06T19:51:45Z
@muhammadazzam7982,"Ingat kawan"" tempat yang didatangi bg ferry tempat yang masih bisa diakses kendaraan, bayangkan masih ada desa dan tempat di 3 provinsi yang sangat luas yang terjebak memang sama sekali belum ada akses apapun. segimanapun kekuatan kita, hanya negara yang punya akses dan kemampuan untuk menangani daerah"" tersebut. 

negara dengan berbagai kendaraan tempur nya harus nya bisa menjangkaui area tersebut, tolong lah pemerintah :)",2,2025-12-06T19:51:43Z
@abbieyasa1090,"bang,,, itu berasnya gak dipanggul sendiri.....🤭🤭",0,2025-12-06T19:50:41Z
@faiziniz-m9l,"Terima kasih bg ferry dan buat semua yang telah membantu, semoga berkah rezeki nya, lekas sembuh bagi yang terkena musibah dan suburkanlah tumbuh-tumbuhan tanah Nusantara kembali ya tuhan Amin...💐🌳",0,2025-12-06T19:50:07Z
@RagnaDT,"BG Ferry jangan lupa cek daerah Palembayan Sumbar katanya Desa nya ada yg ilang di telan banjir, soalnya teman gw mantan kurir Shoppe Lihat sendiri daerah situ sampai Ilang sama Banjir",0,2025-12-06T19:47:50Z
@padanganwangi,"Sehat selalu bang Ferry dan temen"" yg di sana",1,2025-12-06T19:47:33Z
@januardyahda1164,big w ferry irwandi,0,2025-12-06T19:46:02Z
@이민재-v6d7v,"semoga bang ferry jadi presiden, soalnya peduli banget sama masyarakat! kalo sampe gak jadi presiden sih udah gatau lagi nasib bangsa akan gimana, indonesia banyak orang peduli tapi gamau jadi presiden",0,2025-12-06T19:44:07Z
@online-shirley,Terima kasih banyak atas perjuangan Bang Fery & seluruh tim ❤,0,2025-12-06T19:43:56Z
@top1songs-k3e,Kayak punya temen T0GEL62 ngobrol virtual gitu loh haha,0,2025-12-06T19:43:48Z
@Onlyshort470,obrolan mereka asik banget kaya adik kaka yah langgeng T0GEL62!,0,2025-12-06T19:43:48Z
@SimpleCreature90,WONDERFULL INDONESIA .. (KAU GAUSA IKUT PEMERINTAH KONTOL),0,2025-12-06T19:42:06Z
@richardopanjaithan5580,Prororo' anjenxxxx!!!!!,0,2025-12-06T19:40:41Z
@achmadheri7244,"Open Donasi lg dong Bang, kmrn tidak tahu kalau ada open donasi 🙏",0,2025-12-06T19:39:28Z
@DimasDimas-t6w,Terima kasih ketulusan donasi sdr2ku seindonesia melalui tim bang feri sehat sllu,0,2025-12-06T19:28:25Z
@DFI_SPORT,"Terima kasih bung ferry, Mudah2an bermanfaat untuk para masyarakat yg terdampak bencana. Buat para pejabat dan para pemangku kebijakan kalian emang bangsatt. Empati , Simpati, Moral, otak, semua ga ada. Korban meninggal bukan hanya angka, tapi menyangkut nyawa manusia. bayangkan jika ini terjadi di Jawa dengan kerapatan penduduk yg lumayan padet, bisa ratusan ribu nyawa melayang, dan yahh beginilah responnya. beruntunglah kalian saudara2 yg berada di pulau Jawa. Hormat setinggi2nya buat bung ferry, Malaka project, kitabisa, dan para orang baik yg sudah berdonasi, Semoga menjadi amal jariyah dan diperluas lagi rezeki nya. amin",0,2025-12-06T19:24:19Z
@biasaaja5880,"Masih bukan BENCANA NASIONAL ya kan bang?
Hidup Prabowo, hidup Palestina......ATAU KAMI SUMATERA MERDEKA?",0,2025-12-06T19:21:48Z
@biohazard9343,"kenapa gk di bantu pemerintah? 

hanya opini bodoh:
karena takut di usut banyak kepentingan disana gk mungkin itu sawit tumbuh sendiri terus kayu roboh sendiri, sekelas umkm aja harus izin lah harus abcd biar jualanya ""aman"" apalagi itu. kalau pihak luar masuk ya otomatis tu sawit, tambang, pembalakan liar bakal jd masalah di usut di sorot dunia sampai beres. miris tp harus di akui dan sadari bahwa nyawa kita gk ada harganya di mata pemerintah, nyawa kita berharga ketika mereka butuh ""suara"" kita.

tp dengan bantuan bang fery semoga dunia liat ""FAKTA"" yang terjadi, terima kasih bang dan kalau di rasa masih butuh bantuan rakyat tolong donasi di buka lagi bang insyallah rakyat pasti mau bantu  lagi kok bang.",0,2025-12-06T19:21:38Z
@wijayakusuma398,"Mana pejabat yg bilang sawit dan tambang untuk rakyat , ulil si wahabi lingkungan kagak melek apa yaakk  😢",0,2025-12-06T19:12:12Z
@TRUSPARTY533,"Salut angkat topi untuk orang""yang terlibat",0,2025-12-06T19:09:30Z
@arivinalex2854,Saya yakin kalo Anis jadi presiden air yg turun langsung kebumi pasti sudah dimasukan didalam tanah dan tidak ada namanya sungai saya yakin besoknya indonesia akan tenggelam bersama😂,0,2025-12-06T19:09:19Z
@BanuHara,Penjahat itu bernama pemerintah,0,2025-12-06T19:07:39Z
@peanuts-9097,"alat2 untuk melaksanakan ibadah kalau bisa mas ferry. insyallah berkah, semoga kita semua di jaga oleh ALLAH SWT. sehat2 mas dan semua yang terlibat.",1,2025-12-06T19:05:50Z
@Olivia-ffr,Sy mau donasi TF kemana bang?,0,2025-12-06T19:04:43Z
@RNLDMatamerah,"Gila emng orang bilang keadaan mmbaik..kyk kntl eng,,udah bkn oknum lagi ni yg gak punya otak",0,2025-12-06T19:02:11Z
@Rymondputra,trimakasih bang fery❤❤,0,2025-12-06T19:02:06Z
@KangOne19,"dalem banget bang ""cuma mencekam di sosial media (hehmh hemh hemh)"" 😭😭 Ya Alloh semoga lekas membaik yg di Sumatra sana 😢 ampuni kami ya Alloh 🤲🤲🤲",0,2025-12-06T18:59:49Z
@NAGUNGAMAT,Semangat bang fer,0,2025-12-06T18:59:09Z
@NAGUNGAMAT,Tapi kata si Ono 😢😢😢 ini becana biasa provinsi dasar tikus dpr,0,2025-12-06T18:58:56Z
@PinginGlobalNana,sehat sehat selalu semuanya semangat,0,2025-12-06T18:58:47Z
@Skill.Tricks,KEPALA BPBN ASUY 🤬,0,2025-12-06T18:53:59Z
@sovianada-ro8nd,Tolooooooooooong seruway.. Tolooooooooooong sekumur..,0,2025-12-06T18:51:36Z
@diaryghaisan2185,Mrinding banget ya Allah ...,0,2025-12-06T18:50:56Z
@fudinzet,"Buat yang bilang cuma mencekam di medsos aja, tuh lihat lagi lihat pakai indra ke 6 juga gpp, gimana ceritanya gak mencekam, itu truck aja sampai bisa tumpang tindih gitu, truck besar-besar loh itu, apalagi hanya manusia yang gak sebesar itu.

Terkadang bacotan ngasal belaka tak seindah fakta yang terjadi di lapangan.
Respect buat bang Ferry dan para relawan, terus semangat kalian semua, untuk Indonesia yang lebih baik, dan demi eksistensi rasa kemanusiaan.",1,2025-12-06T18:49:41Z
@Whoisraf1496,"Bang Ferry, saya putra asal Aceh yang sekarang tinggal di Yogyakarta. Banyak terimakasih bang Ferry dan seluruh tim yang sudah mau meluangkan waktunya untuk membantu dan menjenguk banyak keluarga disana. Sehat sehat selalu, dan saya yakin balasan atas perbuatan baik ini sudah dipersiapkan oleh yang maha besar. Terimakasih banyak.",69,2025-12-06T18:49:35Z
@AlhamAlham-r7v,"Gila betul lah.. kemana perginya pemerintah Indonesia langsung ngak ada empati, mendidih darah ku.. anjing..",0,2025-12-06T18:48:17Z
@dk.idchanell,Semoga lekas membaik untuk saudara-saudaraku yang terdampak bencana disana,39,2025-12-06T18:47:26Z
@mohridwanyunus4148,Sudah sangat memprihatikan pemerintah kita yang di sebut wakil dari negara untuk rakyat nya namun belum bisa hadir memberikan bantuan kepada masyarakatnya. wilayah wilayah Aceh sangat memerlukan bantuan pemerintah.,0,2025-12-06T18:41:47Z
@bertauhid2820,Si anjir di kontenin😅,0,2025-12-06T18:40:58Z
@joysinideh,"Gue nonton video ini sedih campur marah gara2 pemerintah ga niat bantu. Kenapa gue bilang ga niat, karna pemerintah tuh resources nya 100% kalo di bandingin masyarakat sipil macam ferry. Masa bisa sampe ferry duluan sebagai masyarakat sipil daripada pemerintah. Kacau bener pemerinah sekarang.",0,2025-12-06T18:40:47Z
@IwayanWidiarta99,sehat selalu  mas ferry dan rejeki lancar dan team relawan selalu di berikan kelnacaran dala beraktifitas,0,2025-12-06T18:40:24Z
@muhrifqieprasetia2673,we mas,0,2025-12-06T18:37:14Z
@JLOGIAC,Semoga Sumatra cepat pulih Dan Mari kita tangkap oknum yg menyebabkan musibah tsb Amin 🤲❤ Barakallah,0,2025-12-06T18:29:37Z
@sam-ud9dv,bang donasi masih di buka ?,0,2025-12-06T18:29:20Z
@andreweleng8546,Save toraja,0,2025-12-06T18:25:05Z
@wenzesnainggolan3096,"Sebelum musibah ini, negara kita sangat sibuk untuk beli alat perang, jet tempur, helikopter, dll.
 Gak ada gunanya helikopter itu sewaktu musibah yang sangat besar ini. Mana .. mana.. mana 🤦🏽‍♂️🤷🏽‍♂️🤷🏽‍♂️ .",0,2025-12-06T18:24:22Z
@fmh4634,"Miris, marah, sedih, saya terhadap pemerintah baik pusat ataupun daerah, cam ini kau perlakukan wargamu?!!",0,2025-12-06T18:24:07Z
@marcophoenix1958,Lo hrs jd presiden fer...,0,2025-12-06T18:23:50Z
@DoubleCoconut,Sehat selalu Bang Ferry & temen2 semua.. you guys make the world a better place 🙏🏻,0,2025-12-06T18:23:38Z
@rachfis3059,"1jt dpt 5 liter, Bahlil bahlul fak lah",0,2025-12-06T18:21:44Z
@rosros6276,"Gw iseng  baca2 anggaran kabupaten2 di seluruh aceh
Rata2 1,2- 1,4 triliun 

Utk kabupaten Aceh tamiang APBD nya 1,2 T 
Dengan penduduk 310rb jiwa doang

Bupatinya meninjau korban banjir gak siihh ?
Kok malang ngungsi sendiri",0,2025-12-06T18:21:14Z
@CikoCoki-j2m,Semoga lekas membaik negaraku 😢,1,2025-12-06T18:18:38Z
@tukangecek-ecek8601,Bg coba ke Seruway,0,2025-12-06T18:14:15Z
@Radityafprdn,Lekas Puulih Bumi Sumatera🥲😇 #KorbanBantuKorban #WargaBantuWarga,0,2025-12-06T18:13:22Z
@mezutozil12,Durasi diperpanjang bang,0,2025-12-06T18:13:15Z
@mezutozil12,"Ayo pejabat Indonesia kita gnti semua polri dan kpk kejaksaan 
Semua yng korup sumpah greget bngt lihat pejabat Indonesia cuma baik buat pas kmpanye",0,2025-12-06T18:11:58Z
@robertobakos5262,Makin keenakan pemerintah ada lu jdnya,0,2025-12-06T18:07:17Z
@andreGTR46,pengen bisa kaya bang ferry. turun tangan langsung baik secara finansial ataupun secara fisik😢tapi apa boleh buat saya lagi jobless tdk punya kemampuan apa2😢. semangat bang ferry dan seluruh tim malaka,0,2025-12-06T18:07:07Z
@abanxcipetualang2774,❤❤❤❤❤❤❤❤❤,0,2025-12-06T18:06:34Z
@agungono8073,Trimaksh org baik...❤,0,2025-12-06T18:06:13Z
@erfanisaputra6126,Pejabat anjing.. yok bisa yokk kaya nepal..,0,2025-12-06T18:04:51Z
@rizkyikhwanulhakim8039,"Semoga dimudahkan segalanya & sehat selalu bang. Sosok yang sangat dibutuhkan masyarakat, bukan cuma cari muka & menjilat sosok si anu.",0,2025-12-06T18:04:28Z
@PlayRoom-k6z,"Air banjir direbus untuk minum dicampur bubuk teh biar nggak bau 😭😭😭😭😭
Ya Tuhan..",0,2025-12-06T18:03:02Z
@budimdn,Terimakasih buat seluruh yg sudah membantu. Allah subhana wata'ala yg akan membalas seluruh kebaikan semua.,0,2025-12-06T18:01:10Z
@BangojolBercerita,Birokrasi negara nya kelamaan bencana sedahsyat ini😢,0,2025-12-06T17:58:11Z
@iwanferdhian4600,Revolusi Tuh.. Potong 1 Generasi,0,2025-12-06T17:57:02Z
@iwanferdhian4600,"Revolusi Tai.., Loe berani ga.. bilang Luhut.. Jendral K@NT@L.., Jokowi K@NT@L",1,2025-12-06T17:56:07Z
@medimeutuah5575,"Kami rakyat Aceh sangat berterima kasih kepada anda mas feri.
Semoga Allah memberi kemudahan rezeki buat Anda.
Dan semoga Allah menempatkan anda di surga di hari Akhirat nanti.
Kami bangsa Aceh tidak sanggup membalas jasa  mas feri dan kawan2.
Hnya Allah yg sanggup membalas nya.
Balasan yg indah dari Allah hanyalah kebahagiaan di hari akhirat nanti.
Amin ya rabbal a'lamin.",140,2025-12-06T17:53:04Z
@yudhaananda5949,proud,0,2025-12-06T17:53:03Z
@acoriginalcollectionoffici1922,Gw Nanggis bang,0,2025-12-06T17:52:37Z
@SalmanRahmat-i1u,Ga keren ah bang ga pake rompi anti peluru sama ga manggul beras,0,2025-12-06T17:51:51Z
@aimyon1996,Ini kah negara sombong itu😅 negara yg menolak bantuan dari negara luar..,0,2025-12-06T17:51:42Z
@ARIANZAHLUBIS,"Mau nangis liat keadaan disana, sehat sehat orang baik. Semoga pahala mu berlimpah ganda bangg,🥹🥹🥹🥹😭",0,2025-12-06T17:48:39Z
@PitraAsyafah,"Sehat selalu Bang Ferry, dan para relawan semua yg terlibat🤲",1,2025-12-06T17:47:37Z
@PitraAsyafah,"Please para politis yang apa²nya cuma mikir ""cuan"" liat ini dampak dari keputusan² bodoh kaliaaannn",1,2025-12-06T17:45:36Z
@yudijuanjuan8407,Padahal dampaknya melebihi tsunami 2004.. walaupun jumlah korban meninggal mungkin Alhamdulillah tak sebanyak tsunami...tapi dampaknya sangat sangat luass... Lebih luas dan hampir menyeluruh dibandingkan tsunami... Tapi pemerintah menutup mata... Bajingan,1,2025-12-06T17:44:57Z
